Fisrt_Name,Last_Name,Gender,Age,Length_Service,Absent_Hours,distribution_centers_id
Moore,Helen,F,44.08330597,1.651845948,70.96650602,3
Clegg,Billy,M,43.92949428,5.005220139,39.39299129,10
Stone,Lourdes,F,40.15183758,4.043279391,82.77272251,3
Roark,David,M,50.9748294,4.180405149,90.93506493,9
Chen,Helen,F,48.47293839,6.410837382,73.10820533,3
Encinas,Thomas,M,46.75977437,4.990548762,71.16777283,5
Romeo,Fabiola,F,57.70947005,4.200816442,110.1475035,8
Jensen,Laura,F,32.87352918,1.75692978,7.985074238,5
Jackson,Gregory,M,41.99352002,4.063625169,26.32326415,4
Carter,Tiffany,F,36.40339787,3.359612019,39.59137596,5
Kulp,Alfredo,M,33.82733892,5.739849938,6.801799589,3
Brown,Kimberly,F,27.97193277,6.42903179,0,4
Flores,Jennifer,F,49.14908716,6.962862876,112.8661601,10
Zepeda,Danny,M,41.73098312,6.477070995,45.65812065,3
Shepard,Lucy,F,43.68376863,3.352657458,119.1238174,1
Penn,Ida,F,45.71715102,2.535157154,84.0147871,6
Peterson,John,M,53.2906128,2.40323622,98.95970914,6
Rivera,Lori,F,36.80508076,6.688117758,43.02070984,7
Perez,Elizabeth,F,48.71167098,8.013778255,112.5775225,10
Venable,Audrey,F,30.65743854,5.855635689,8.363702818,9
Hopkins,Jason,M,40.48487741,4.9848393,51.71032765,8
Breeden,Otto,M,51.05567773,4.745628527,96.30682995,9
Nelson,Larry,M,34.08857343,2.06062254,17.28360009,9
Miller,Shannon,F,55.41382595,3.174600739,153.0565179,1
Tilton,Tamara,F,36.55106008,3.901263758,0,8
Thresher,Rosario,F,32.24118748,4.224053459,10.86170677,10
Washburn,Michelle,F,29.2724976,6.595582379,0,8
Ashford,Valeri,F,41.11953187,3.42151166,79.79083972,8
Schmitz,Alexis,M,47.77155374,4.759422632,70.36901855,3
Major,Christine,F,31.05103424,3.950946477,0,3
Jones,Perry,M,33.4775395,4.947486159,0,2
Chastain,Dorothy,F,34.52884536,6.182906488,14.32005316,4
Horton,Kirk,M,49.7747867,1.724387155,92.99231982,3
Tyler,Lorena,F,29.54853837,4.74708133,8.467754152,6
Villarreal,Luis,M,27.07835596,3.96370317,0,1
Woods,Clayton,M,47.24852079,5.169710219,81.9409243,1
Campbell,Glenn,M,45.02540049,2.672853913,53.78651459,10
Woods,Donald,M,46.80086681,2.149421192,108.2844824,1
Gault,Kathy,F,45.10537546,4.187432561,87.85390542,6
Holifield,Tanya,F,45.74614965,3.147600586,121.2147708,2
Dewitt,Billie,F,37.94536444,4.991176697,19.51315204,8
Miller,Brandon,M,34.6867358,4.84630332,37.34046735,8
Morrison,Sarah,F,43.90972632,5.537378678,76.27642869,1
Vigil,Virgil,M,25.6620763,4.264272084,0,5
Martin,Allen,M,45.36263492,5.286967488,33.29126586,1
Jackson,Eugene,M,38.86553875,4.991028249,47.54126692,8
Wells,Mike,M,53.77543813,4.500419441,106.3851536,6
Anderson,Alvin,M,45.48016364,2.918876615,59.50710535,7
Britt,Asia,F,45.79571212,5.309985329,84.65915846,6
Noblitt,Melinda,F,46.43268704,5.378358961,115.6703522,7
Bellamy,James,M,64.2410777,4.309894532,186.9477267,7
Hughes,Avis,F,33.91318984,4.844573562,20.68471229,7
Jones,Jon,M,38.09933787,7.918180181,61.36305503,4
Johnson,Jocelyn,F,55.34810109,2.318576234,134.2977459,1
Nolte,Charlie,M,50.73565946,6.949156401,100.4611574,3
Jones,Jason,M,43.53701719,2.520721981,32.17027675,6
Novotny,Dana,F,60.91823022,4.308747301,167.1187949,3
Jenson,Danielle,F,35.28043102,3.439775229,1.887807249,8
Gibson,Richard,M,36.38036461,4.5744206,49.15812624,8
Morse,Stephanie,F,33.72190468,7.323526493,6.960171612,2
Sierra,Sherry,F,19.06000701,4.63224544,0,4
Purdie,Alison,F,23.85416959,4.487421201,0,5
Laubach,Robert,M,45.83207003,4.594847492,64.01795148,10
Murry,Kathy,F,45.47678356,5.083076098,86.5677054,4
Patton,James,M,52.17300355,3.771486693,81.79672803,6
Meador,Eddie,M,43.48626936,6.657029634,81.68285877,8
Martino,Roger,M,54.22946075,4.764375416,119.7923521,7
Finley,Emily,F,38.2383832,3.935908279,56.94666437,3
Kitterman,Claudia,F,40.01381277,4.592841372,39.7956651,1
Westfall,Malik,M,47.70554411,4.673597459,38.93732459,2
Neely,Daniel,M,39.27731525,4.66016081,13.63870287,7
Phillips,Ira,M,30.71942065,2.534150328,0,1
Hogan,Shawn,M,35.63500644,5.117436978,55.36143909,9
Minter,James,M,33.81559674,6.157993617,26.46432441,4
Rutherford,Donald,M,49.43039184,5.471059997,117.3993107,3
Russell,Sarah,F,37.79083154,2.149573459,35.41417419,6
Dunn,Fred,M,37.09967166,4.920414178,5.986122411,1
Henderson,Nancy,F,32.16351622,2.108463185,0,1
Fluker,Martha,F,47.74907824,3.748368912,95.55729102,6
Conover,John,M,45.98152975,4.224446831,35.11201939,3
Mejia,Terry,F,50.23972267,2.874550602,114.4674042,1
Salmons,Joel,M,50.3788033,6.952090356,91.12687182,5
Nunez,Christopher,M,43.61142862,1.388586358,67.51850754,7
Bruce,April,F,51.10028423,4.338429348,170.8171945,1
Deckard,Tara,F,31.53205268,2.369858084,0,9
Hecht,Brandy,F,44.25864881,2.151608563,64.11631808,7
Dugan,William,M,56.75809689,4.672688515,142.2666924,10
Colon,Esther,F,52.4172937,4.909043845,155.7555157,4
Dennis,John,M,59.87254465,6.996951681,103.5688767,3
Benoit,Bradley,M,42.44088327,5.522456624,22.55052052,1
Redmond,David,M,47.511882,5.224728522,17.48472774,1
Payne,Mark,M,48.28976648,5.18425633,89.29475766,4
Aguiar,Gene,M,38.85737762,3.090959436,54.71056121,5
Jones,Rhea,F,35.31291038,5.86663543,0,7
Padilla,James,M,42.57611557,5.662278239,11.94414277,10
Patricio,George,M,32.19450101,4.586078369,0,5
Pullen,Anne,F,52.66924094,2.926842027,137.8986568,5
Smith,Jessica,F,49.60414782,3.100637082,201.7135361,8
Hicks,Ruth,F,61.00025341,2.973983001,177.3977246,3
Pierce,Michael,M,39.3323163,4.457524393,12.96900004,2
Brooks,Helen,F,45.1782481,3.34357916,99.07939499,8
Crafton,Bryan,M,52.44621728,4.520629019,77.44844626,9
Cook,Dennis,M,33.23653801,2.785343351,11.16182538,1
Brownell,Alicia,F,34.49047807,5.729852384,0,4
Clawson,Chung,F,53.81579419,3.263948672,136.0652221,7
Mayes,Erik,M,47.76329094,2.278595217,79.34755602,9
Park,Darryl,M,35.62908866,1,23.18542754,3
Moreno,April,F,33.72282705,5.463561855,15.59388426,2
Jenkins,Athena,F,34.44201335,4.264952282,47.02585768,3
Finch,Elizabeth,F,37.10508898,5.885839027,0,2
Gribble,Michael,M,47.70047377,4.772334462,46.21594308,3
Taylor,Charlotte,F,36.71107596,6.878650936,16.9893815,2
Rose,Raven,F,39.32225385,5.327948283,46.37498868,9
Harris,Anna,F,40.26522423,4.787626376,85.60466195,5
Shead,Chris,M,58.14567276,5.495111817,123.947056,9
Arciniega,Hector,M,37.66984668,3.294231187,27.38390486,8
Anthony,Cornelia,F,40.93749901,6.018388861,88.09486087,8
Campbell,Arthur,M,39.12620461,4.964188226,18.27959834,7
McCarty,Michael,M,21.73007012,4.451402525,0,10
Harris,Mary,F,44.23133285,3.55139068,80.67292518,9
Yates,Laura,F,34.57824351,6.404000923,32.67473153,8
Maldonado,Donald,M,41.51910799,4.566755838,79.88615905,3
Jackson,Frank,M,47.5553217,7.707211215,113.9958857,1
Melendez,Sheila,F,37.91093274,4.579164912,80.45670698,9
Singleton,Bernice,F,48.06792298,6.015588325,131.0078639,1
Blair,Anne,F,33.72804577,1.521590292,36.2993466,7
Young,Linda,F,39.30209496,4.624751975,45.16034044,8
Dejesus,Arthur,M,45.19569337,4.124995727,72.58253528,6
Green,Virginia,F,43.26133725,6.709787625,98.80923071,8
Hollen,Joyce,F,52.59509913,6.348985478,123.1539235,7
Hill,Philip,M,39.28342718,4.500003943,27.19676848,2
Regner,Raquel,F,29.15777681,5.467871859,6.641124796,10
Clune,Dan,M,38.24961319,4.333652004,23.02583593,9
Ferris,Cedric,M,50.68835594,5.952178161,104.7393758,6
Sanchez,Kathleen,F,40.34692213,6.009686479,16.7432201,3
Peterson,Theodore,M,32.90466295,3.703436765,0,9
Gregory,Harold,M,46.67478825,3.709930186,90.76813048,8
Gerner,Rita,F,37.97876501,3.510040923,39.2040238,5
Grenier,Tamara,F,42.86355319,5.351749351,40.9784859,8
Smith,Jessica,F,32.89955862,6.024881912,85.33004946,2
Le,Ray,M,43.7032021,3.828957607,44.47930893,10
Evans,Shannon,F,32.09757637,5.57305231,4.09517315,4
Diaz,Karen,F,54.50819612,5.954240314,166.580891,2
Williams,Mark,M,37.2783644,5.153687718,29.36997848,5
Moore,William,M,53.26969031,7.485174986,104.0289712,9
Tarver,Joseph,M,49.66669673,5.07451515,99.37029689,5
Ricker,Ronald,M,25.95063001,4.678692351,0,6
Garcia,Judy,F,29.8298161,5.306996307,7.891257278,5
Harrington,Orville,M,54.22235354,6.567844386,73.30720593,10
Wilson,Lana,F,44.04393803,5.010775733,45.30878618,3
Franklin,Dennis,M,51.23534465,7.620597092,89.19139158,4
Martinez,Lucille,F,45.6761979,3.941468534,60.20670545,9
Park,Jose,M,45.23728394,4.859512983,65.14135372,1
White,Andrea,F,46.69173553,5.113150982,99.28192297,7
Fry,Paula,F,45.46033218,4.233184358,41.95666513,6
Ellzey,Jonathan,M,19.65227307,4.759660086,0,7
Gutierrez,Barbara,F,42.97500228,3.487006987,119.529161,1
Grove,Cleo,M,48.21286635,5.339118016,78.91346309,10
Pietsch,Linda,F,45.55730166,4.404999882,76.23533377,10
Chunn,Claude,M,56.99434189,5.168910503,102.2038772,8
Holmes,Jack,M,44.51763267,3.069993105,54.02557348,10
Fleming,James,M,54.28384783,3.657206195,94.11800801,8
Laguna,Vicki,F,50.12475615,2.598905631,102.6802445,4
Buckley,Ernest,M,43.13799484,5.91890648,29.27849542,2
Johnson,Lucia,F,29.62207249,5.192980058,38.95771763,10
Mendez,Louise,F,47.35401282,1.879794394,87.56045084,3
Grammer,Marcus,M,51.87640274,5.112051684,96.6434365,6
Kane,Ahmad,M,39.39990978,4.505095988,73.05384114,2
Smalls,Lauri,F,44.82456053,7.346249232,48.23384646,3
Ward,George,M,39.91380996,5.408143736,87.16206343,10
Ballard,Vera,F,38.79669522,5.259922744,53.00364819,8
Stone,Kevin,M,55.07675756,4.078407135,80.83235567,3
Fields,Robert,M,25.12719487,6.954294457,8.19503721,6
Driscoll,Melissa,F,45.29814096,4.45504485,120.5576967,1
Mathis,Tricia,F,40.34857187,4.051378258,47.22713857,3
Gonzales,Virginia,F,52.79048728,4.994065764,91.33675362,3
Taylor,Mark,M,51.47106709,4.361834054,104.268275,5
Taylor,Patricia,F,47.13878893,3.504164252,85.36656896,9
McDonald,Keith,M,62.21693642,4.728953022,165.8575695,3
Bryant,Dessie,F,31.18380985,4.800710753,0,4
Campbell,Stanley,M,46.86151904,8.924816928,49.57255935,9
Ferguson,Martha,F,70.08239956,4.020765325,239.2798246,7
Boyle,Gregory,M,51.7704663,3.536024326,108.6320078,10
Johnson,Joyce,F,53.53316686,2.384376929,110.0078558,4
Tomlinson,Nicholas,M,39.22484493,2.982161542,35.72035128,1
Sammons,Zane,M,51.29056616,4.805615496,86.62620285,6
Bradshaw,Sean,M,34.19339909,3.92706981,7.104678924,7
Williams,Mary,F,65.34360722,3.503496701,224.5356929,8
Marquez,Kevin,M,64.5536522,5.14691177,135.9373523,5
Sakamoto,Shirley,F,46.01708584,5.456819435,79.39813501,7
Leonard,Mark,M,35.28640242,6.10132278,14.10243365,6
Coleman,Lawrence,M,49.2527049,6.346174941,56.89224804,7
Healy,Cary,M,31.87551625,5.66173458,0,9
Carvajal,Charles,M,28.62180391,5.909308732,0,9
Lafleur,Michael,M,31.24224527,4.56065869,16.92229906,9
Sanor,Elizabeth,F,48.52231595,3.025366407,42.99806786,7
Dale,Cheryl,F,49.34743652,4.91666065,116.3604565,6
Nash,Laura,F,34.54086717,7.47580411,54.57614802,2
Roberts,Sherry,F,49.33731024,7.376487444,122.1965115,5
Ruiz,Samuel,M,41.52784324,3.774458688,44.46225714,2
Lew,Mark,M,49.89358711,3.846728609,101.2146338,6
Smith,Gail,F,49.60119548,3.869577955,62.44866175,6
Rivera,Steve,M,38.2593571,4.801413472,51.21972116,1
Legrand,Jennifer,F,44.07561367,7.910701363,116.1189992,5
Eaton,Tracy,M,53.71958497,5.33446149,101.3299539,9
Ward,Roberta,F,28.99182697,5.907976426,0,6
Cranford,Charles,M,38.57377575,4.179690812,0,3
Santos,Emily,F,43.7209776,4.667891732,116.455015,6
Faulkner,Felicia,F,31.09602596,4.994067474,10.82823384,5
Roberson,Jessie,F,42.01224305,2.943979652,81.74628366,2
Houston,Fernando,M,37.09054404,2.677987759,0,7
Vargas,Vaughn,M,42.71571556,4.531315393,49.28930059,1
Stjohn,Harold,M,41.69086411,5.387398537,61.21024159,8
Kyle,Arthur,M,45.25671526,2.771993621,23.10054303,8
Johnson,Patricia,F,39.52950169,7.032907041,78.79600919,2
Carbaugh,Douglas,M,40.40774362,5.240293714,45.75532213,10
Richards,David,M,47.54515831,4.682086216,91.36584451,9
Finkle,Karen,F,48.75480562,4.706603522,47.9703359,1
Flores,Gertrude,F,43.63330197,5.149610532,75.67540293,8
Vasquez,Tracy,F,45.85776908,5.025975597,82.28895023,5
Dixon,Stanley,M,51.87666323,1.690127696,101.4919655,6
Flores,Justin,M,32.93499434,1.455067211,80.72392258,8
Kenyon,Karen,F,38.99608315,4.52061278,45.45783963,3
Lusk,Jim,M,46.98602067,5.546088144,121.9120469,9
Paris,Carmela,F,51.08054382,6.161499858,132.2199826,8
Greene,Kristy,F,44.44288727,5.367758051,74.66189434,4
Brunt,Robert,M,46.91506223,6.136616302,67.37964785,2
Jameson,Maria,F,39.32980807,6.275860046,41.4412243,10
Norman,Dennis,M,35.03143444,4.887651016,45.30285879,8
Hightower,Shawn,M,27.28233907,5.814838547,26.83982511,9
Olds,Tyler,M,33.98265691,3.00255361,25.40309294,8
Roth,Guy,M,42.0233168,7.221399725,64.49213956,9
Trice,Virginia,F,44.60940979,1.150268533,85.54822071,1
Hines,Spencer,M,56.53674907,5.21703417,112.0515212,7
Martens,Melinda,F,47.29010084,2.48094633,10.28347969,1
Thompson,Cesar,M,36.60165632,4.395310853,74.19278907,4
Morris,Jessica,F,51.37231479,4.019555959,79.90377829,4
Lara,Charles,M,19.82450447,8.097002481,0,10
Burns,Juan,M,43.52394205,4.290047893,22.914183,4
McKinnie,Marcelino,M,46.00765937,7.100101027,60.29446724,3
Easton,Buddy,M,39.13415716,6.560006432,39.06775919,4
Hoff,Stephanie,F,38.25816037,5.294223513,71.80159645,3
Foster,Mary,F,28.58946684,4.893268344,0.316372492,7
Johnson,Helen,F,43.39843399,2.964041905,91.44315314,4
Drummond,Zachary,M,34.04746503,4.043325963,0.956597464,3
Alvarez,Andrea,F,27.91202813,3.439467847,8.671158684,5
Barre,Cleopatra,F,39.38310452,5.372258111,70.47592682,7
Faust,Victor,M,45.60993975,5.324428648,118.5818455,9
Bullock,Thomas,F,26.95020363,4.095389993,24.8800159,2
Mendel,Joyce,F,40.0999438,3.891667841,58.73077383,7
Brown,Christian,M,32.11902835,8.6390658,0,4
Ray,Bobby,M,56.3409306,2.512518358,122.147162,4
Shriver,Sheryl,F,51.84969805,5.341537694,104.7083006,9
Doyle,Eddie,M,38.81399016,4.383547263,47.21444765,7
Delarosa,Ronnie,M,39.56338002,4.522195764,24.14682718,9
Gilbert,Beatrice,F,27.23296581,6.825092984,0,8
Brown,Normand,M,40.57209447,3.361212417,25.1543033,7
Johnson,Marguerite,F,40.43890691,4.234961621,69.38483931,8
Deleon,Deshawn,M,48.21209544,2.380060284,32.34477735,3
Rother,Charles,M,49.36064061,5.929539293,93.47247144,2
Campbell,Douglas,M,51.74849947,4.406298809,100.069908,3
Poole,Mary,F,49.13364296,5.382745844,127.9886915,8
Gilbert,Michael,M,28.98962655,5.083576504,5.227192306,5
Harris,Mary,F,32.25079014,5.39429337,12.89754685,5
Gauthier,Iris,F,47.44933131,4.554396933,54.03552107,2
Sims,Francine,F,41.59147478,4.487404314,73.0121817,9
Cerda,Bobby,M,65.54523117,2.998506026,138.4273791,7
Lawrence,Sarah,F,28.34771702,3.818472151,9.119172997,6
Jurado,Clara,F,40.55575182,4.322043354,34.84350558,6
Contreras,Juanita,F,27.43018116,3.14162752,0,9
Armstrong,Benjamin,M,46.30741353,3.573605824,38.38328087,1
Frazier,Donnie,M,48.67260857,7.386674295,98.83624566,1
McCarthy,Lawrence,M,52.17377596,3.516292338,101.5337595,10
Hsu,Florence,F,43.75183017,5.392713161,69.9576951,8
Fernandez,Joan,F,43.9514381,5.376538748,101.9928632,10
Warner,Elane,F,52.45540397,4.422817969,90.17211596,3
Roche,Chester,M,47.72987858,3.490475194,83.54367898,7
Moses,John,M,37.90698154,4.298834267,35.06470903,9
Kelley,Ruben,M,44.01963233,5.997439738,38.84533413,10
Mitchell,Kimberly,F,30.3205917,4.491385899,0,5
McHugh,Diana,F,36.00452947,6.107024132,0,3
Fain,Merlin,M,39.15477715,6.914576148,54.59753763,2
Fowler,Thomas,M,22.40636895,2.423206405,0,4
Fagin,Douglas,M,30.10802029,3.62436914,0,4
Evans,Kimberly,F,43.84223162,5.710405134,76.64685289,4
Fields,Joseph,M,39.61758081,6.721396113,46.23602582,2
Robison,Nina,F,15.66484651,3.386012958,0,6
Ross,Fernando,M,30.04222753,3.791881489,30.48416478,5
Sullivan,Cynthia,F,65.36837429,3.033414322,223.3503976,1
Tillotson,Robert,M,41.94652256,5.212074521,67.44994709,7
Bourque,Stephanie,F,47.8339639,5.027166968,48.73332264,4
Calhoun,Juan,M,35.80111381,3.685881771,37.96164708,10
Deane,Michael,M,33.99021376,3.787902824,12.98970161,7
Drake,Antonio,M,29.42749471,3.77510406,0,1
Macaluso,Dorris,F,31.30863559,4.833517029,3.856373033,2
Campbell,Helen,F,41.36315772,3.603277529,111.9242116,7
Hatfield,Carla,F,28.56540435,5.261520665,20.55965911,8
Walker,Jean,F,56.44770711,5.310999531,145.6696029,5
McGee,Martha,F,39.65671138,5.998805763,95.95880158,7
Spear,William,M,41.97226163,3.817645005,56.39066418,10
Soderberg,Alleen,F,46.56376457,4.604496781,139.4226888,6
Aleman,Gregory,M,36.67144103,5.533036337,17.05126988,9
Bragg,Justin,M,63.42128664,5.888628103,133.2744491,9
Major,Rebecca,F,38.57265252,4.74652069,42.81226701,7
Harrison,Jessie,F,40.27154201,4.349041781,100.9519821,1
Sublett,Marilu,F,47.80948665,4.044537403,152.1984803,1
Bailey,Tamara,F,45.77898633,4.440171538,115.2260515,7
Peterson,James,M,43.49362688,4.969185946,17.61089659,9
Colon,Jeffery,M,34.27939594,3.324178255,0,10
Reeves,Corey,M,59.78196984,4.984798608,60.55257273,6
Rodriguez,Ronald,M,41.75313116,2.534665419,15.464068,3
Barnes,Lloyd,M,52.94532039,2.680936013,63.57205291,9
Lambdin,Michael,M,45.67635806,4.565553334,98.95464879,1
Kuhns,Brett,M,39.61015103,5.318394047,46.04495825,8
Lemaster,Raymond,M,51.76310598,2.963447071,104.0127122,10
Shaw,Rosalyn,F,33.09188117,4.878286297,20.15091753,8
Myers,Stefanie,F,34.60072358,5.138465567,0,8
Pettyjohn,Sharon,F,40.40062097,3.710568176,80.50999731,3
Pruitt,Michael,M,68.49214185,4.135945018,154.5044222,3
Tinkham,Amanda,F,42.05745036,3.727386968,64.6891395,7
Robinson,Johnny,M,33.20956615,3.979981306,0,3
Sloan,Patricia,F,34.91580547,4.122652547,2.149561215,2
Gress,Ronnie,M,43.1847824,3.555819031,60.55690847,10
Stayton,Michael,M,42.94540677,4.861455536,72.20476585,5
Look,Amanda,F,27.7879328,3.565788445,25.05635943,3
Schwartz,Benny,M,44.01451533,3.925072107,3.502903011,7
Malone,John,M,27.19513443,1.10133974,0,4
Halle,Travis,M,46.83041168,4.068166531,86.56521132,6
McFadden,Javier,M,57.29141001,6.790517399,174.1295465,2
Coleman,Ryan,M,31.91129758,4.908665491,0,3
Garrison,Gary,M,25.84942248,3.047046818,0,3
Harrington,Frank,M,31.45947453,3.987494284,41.23746486,8
Hubbard,Aimee,F,41.85413534,4.347841234,71.78048717,3
Smith,Rosie,F,47.88905867,3.202412263,75.00694169,5
Barkley,Margarita,F,42.56192,5.96811225,23.41337914,2
Sims,Todd,M,38.07684274,5.067552404,19.14067893,2
Booker,Goldie,F,51.63850195,4.499536683,86.1474325,5
Martinez,Colleen,F,26.17406211,4.145136703,0,7
Coates,Elijah,M,59.95778651,7.177378342,128.9533406,9
Langdon,Colleen,F,51.9228344,4.023697734,95.12827928,3
Hoeppner,Teresa,F,40.24370877,5.333395081,77.83489957,10
Wright,Alice,F,42.56352754,4.21899595,90.22502745,6
Triplett,Christine,F,37.06494348,5.402895274,21.50444024,6
Orozco,Ann,F,38.62607109,4.361913195,74.13735067,6
Leboeuf,Lorraine,F,40.2891024,6.071910148,37.9442034,9
Estes,Karen,F,42.0395907,6.645104547,115.1214619,8
Baker,Stephanie,F,34.08398687,4.679718291,4.775849282,5
Sprayberry,David,M,35.6039143,5.69769589,0,3
McDougal,Patricia,F,66.60856704,5.044634698,207.0117455,8
Hernandez,Charles,M,28.47818391,2.022084548,0,4
Johnston,Maureen,F,34.37637561,5.320763061,0,8
Metcalf,Elizabeth,F,39.23734461,4.200260134,34.44889839,1
Morey,Kevin,M,37.79987095,3.933246205,0,6
Raya,Hassan,M,38.03589884,3.551924421,75.53824525,7
Mitcham,Barry,M,32.44541888,3.191281865,38.25033365,9
Matheny,Eric,M,49.84091704,1.97528266,94.71125677,7
Rankin,Fabian,M,47.03718015,4.262527385,80.10797021,6
Jackson,Elizabeth,F,45.7160768,3.432529621,138.2709228,5
Ostler,Alonzo,M,51.65546962,1.306158493,110.9734085,8
Schueler,Debra,F,35.95772584,6.349005558,26.08200178,7
Webb,Michael,M,25.84663494,5.909798149,0,8
Crews,April,F,47.19566927,3.981473731,100.4696691,6
Johnson,Jamie,M,41.90324584,6.159309657,45.10218444,1
Adams,Dorothy,F,31.08689923,4.767043049,0,2
Adams,Matthew,M,56.88331327,4.389633276,109.5073654,6
Stuart,Darin,M,51.46390269,7.145899807,64.36848794,1
Shutts,Mark,M,39.72657133,7.05860788,68.100128,10
Robinson,Sarah,F,38.17721901,6.478744175,57.07989894,9
Rodriguez,Clifford,M,27.52842279,5.611459968,0,5
Wells,Ashley,F,29.13605712,4.15902617,26.87436764,7
Flannery,Norman,M,41.63277117,3.359384181,75.42715475,10
Stanton,Vera,F,39.81419349,5.167946098,44.67713475,8
Fransen,Ria,F,45.28971523,2.899103061,115.1232279,6
Neary,Ronald,M,48.66681107,1.748633289,107.3334739,9
Howerton,Thomas,M,29.7797343,3.473374067,0,6
Berg,Elissa,F,40.68117825,4.183087884,84.9093488,5
Beech,Sandra,F,50.82895001,4.671381209,118.1561394,10
Slaugh,Wilma,F,30.47649314,5.812697991,0,8
Miller,Albert,M,35.13168388,4.036103355,9.17632263,1
Flores,Jeremy,M,37.79856985,5.629915136,41.75115975,9
Doyle,Mildred,F,41.04882196,2.806250833,63.8956463,5
Rowen,Cindy,F,29.47494906,6.621074711,0,3
Black,James,M,48.00552974,4.482589555,72.70727293,6
Simmerman,Anthony,M,43.52630697,7.029059742,86.44463092,4
Blake,Nancy,F,28.19542927,4.652211299,0,5
Stukes,Richard,M,39.06540919,3.512041614,35.59465972,1
Fulton,Ryan,M,23.62449749,5.55265489,0,4
Allender,Tricia,F,39.82650371,5.780891501,65.44938416,3
Rushing,Freddie,M,43.24997539,4.056343825,99.50222918,7
